Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_5_167,VPWR,li1,97.2900,35.3600,1.800000
FILLER_5_161,VPWR,li1,95.6800,35.3600,1.800000
FILLER_5_149,VPWR,li1,91.5400,35.3600,1.800000
FILLER_5_137,VPWR,li1,86.0200,35.3600,1.800000
FILLER_5_125,VPWR,li1,80.5000,35.3600,1.800000
FILLER_5_113,VPWR,li1,74.9800,35.3600,1.800000
FILLER_5_111,VPWR,li1,71.5300,35.3600,1.800000
FILLER_5_105,VPWR,li1,69.9200,35.3600,1.800000
FILLER_5_93,VPWR,li1,65.7800,35.3600,1.800000
FILLER_5_81,VPWR,li1,60.2600,35.3600,1.800000
FILLER_5_69,VPWR,li1,54.7400,35.3600,1.800000
FILLER_5_57,VPWR,li1,49.2200,35.3600,1.800000
FILLER_5_54,VPWR,li1,45.5400,35.3600,1.800000
FILLER_5_42,VPWR,li1,42.3200,35.3600,1.800000
FILLER_5_30,VPWR,li1,36.8000,35.3600,1.800000
FILLER_5_18,VPWR,li1,31.2800,35.3600,1.800000
FILLER_5_6,VPWR,li1,25.7600,35.3600,1.800000
FILLER_4_445,VPWR,li1,226.7800,35.3600,1.800000
FILLER_4_433,VPWR,li1,222.1800,35.3600,1.800000
FILLER_4_421,VPWR,li1,216.6600,35.3600,1.800000
FILLER_4_419,VPWR,li1,213.2100,35.3600,1.800000
FILLER_4_413,VPWR,li1,211.6000,35.3600,1.800000
FILLER_4_401,VPWR,li1,207.4600,35.3600,1.800000
FILLER_4_389,VPWR,li1,201.9400,35.3600,1.800000
FILLER_4_377,VPWR,li1,196.4200,35.3600,1.800000
FILLER_4_365,VPWR,li1,190.9000,35.3600,1.800000
FILLER_4_363,VPWR,li1,187.4500,35.3600,1.800000
FILLER_4_357,VPWR,li1,185.8400,35.3600,1.800000
FILLER_4_345,VPWR,li1,181.7000,35.3600,1.800000
FILLER_4_333,VPWR,li1,176.1800,35.3600,1.800000
FILLER_4_321,VPWR,li1,170.6600,35.3600,1.800000
FILLER_4_309,VPWR,li1,165.1400,35.3600,1.800000
FILLER_4_307,VPWR,li1,161.6900,35.3600,1.800000
FILLER_4_301,VPWR,li1,160.0800,35.3600,1.800000
FILLER_4_289,VPWR,li1,155.9400,35.3600,1.800000
FILLER_4_277,VPWR,li1,150.4200,35.3600,1.800000
FILLER_4_265,VPWR,li1,144.9000,35.3600,1.800000
FILLER_4_253,VPWR,li1,139.3800,35.3600,1.800000
FILLER_4_251,VPWR,li1,135.9300,35.3600,1.800000
FILLER_4_245,VPWR,li1,134.3200,35.3600,1.800000
FILLER_4_233,VPWR,li1,130.1800,35.3600,1.800000
FILLER_4_221,VPWR,li1,124.6600,35.3600,1.800000
FILLER_4_209,VPWR,li1,119.1400,35.3600,1.800000
FILLER_4_197,VPWR,li1,113.6200,35.3600,1.800000
FILLER_4_195,VPWR,li1,110.1700,35.3600,1.800000
FILLER_4_189,VPWR,li1,108.5600,35.3600,1.800000
FILLER_4_177,VPWR,li1,104.4200,35.3600,1.800000
FILLER_4_165,VPWR,li1,98.9000,35.3600,1.800000
FILLER_4_153,VPWR,li1,93.3800,35.3600,1.800000
FILLER_4_141,VPWR,li1,87.8600,35.3600,1.800000
FILLER_4_139,VPWR,li1,84.4100,35.3600,1.800000
FILLER_4_133,VPWR,li1,82.8000,35.3600,1.800000
FILLER_4_121,VPWR,li1,78.6600,35.3600,1.800000
FILLER_4_109,VPWR,li1,73.1400,35.3600,1.800000
FILLER_4_97,VPWR,li1,67.6200,35.3600,1.800000
FILLER_4_85,VPWR,li1,62.1000,35.3600,1.800000
FILLER_4_83,VPWR,li1,58.6500,35.3600,1.800000
FILLER_4_77,VPWR,li1,57.0400,35.3600,1.800000
FILLER_4_65,VPWR,li1,52.9000,35.3600,1.800000
FILLER_4_53,VPWR,li1,47.3800,35.3600,1.800000
FILLER_4_41,VPWR,li1,41.8600,35.3600,1.800000
FILLER_4_29,VPWR,li1,36.3400,35.3600,1.800000
FILLER_4_27,VPWR,li1,32.8900,35.3600,1.800000
FILLER_4_15,VPWR,li1,29.9000,35.3600,1.800000
FILLER_4_3,VPWR,li1,24.3800,35.3600,1.800000
FILLER_3_449,VPWR,li1,227.7000,29.9200,1.800000
FILLER_3_447,VPWR,li1,226.0900,29.9200,1.800000
FILLER_3_441,VPWR,li1,224.4800,29.9200,1.800000
FILLER_3_429,VPWR,li1,220.3400,29.9200,1.800000
FILLER_3_417,VPWR,li1,214.8200,29.9200,1.800000
FILLER_3_405,VPWR,li1,209.3000,29.9200,1.800000
FILLER_3_393,VPWR,li1,203.7800,29.9200,1.800000
FILLER_3_391,VPWR,li1,200.3300,29.9200,1.800000
FILLER_3_385,VPWR,li1,198.7200,29.9200,1.800000
FILLER_3_373,VPWR,li1,194.5800,29.9200,1.800000
FILLER_3_361,VPWR,li1,189.0600,29.9200,1.800000
FILLER_3_349,VPWR,li1,183.5400,29.9200,1.800000
FILLER_3_337,VPWR,li1,178.0200,29.9200,1.800000
FILLER_3_335,VPWR,li1,174.5700,29.9200,1.800000
FILLER_3_329,VPWR,li1,172.9600,29.9200,1.800000
FILLER_3_317,VPWR,li1,168.8200,29.9200,1.800000
FILLER_3_305,VPWR,li1,163.3000,29.9200,1.800000
FILLER_3_293,VPWR,li1,157.7800,29.9200,1.800000
FILLER_3_281,VPWR,li1,152.2600,29.9200,1.800000
FILLER_3_279,VPWR,li1,148.8100,29.9200,1.800000
FILLER_3_273,VPWR,li1,147.2000,29.9200,1.800000
FILLER_3_261,VPWR,li1,143.0600,29.9200,1.800000
FILLER_3_249,VPWR,li1,137.5400,29.9200,1.800000
FILLER_3_237,VPWR,li1,132.0200,29.9200,1.800000
FILLER_3_225,VPWR,li1,126.5000,29.9200,1.800000
FILLER_3_223,VPWR,li1,123.0500,29.9200,1.800000
FILLER_3_217,VPWR,li1,121.4400,29.9200,1.800000
FILLER_3_205,VPWR,li1,117.3000,29.9200,1.800000
FILLER_3_193,VPWR,li1,111.7800,29.9200,1.800000
FILLER_3_181,VPWR,li1,106.2600,29.9200,1.800000
FILLER_3_169,VPWR,li1,100.7400,29.9200,1.800000
FILLER_3_167,VPWR,li1,97.2900,29.9200,1.800000
FILLER_3_161,VPWR,li1,95.6800,29.9200,1.800000
FILLER_3_149,VPWR,li1,91.5400,29.9200,1.800000
FILLER_3_137,VPWR,li1,86.0200,29.9200,1.800000
FILLER_3_125,VPWR,li1,80.5000,29.9200,1.800000
FILLER_3_113,VPWR,li1,74.9800,29.9200,1.800000
FILLER_3_111,VPWR,li1,71.5300,29.9200,1.800000
FILLER_3_105,VPWR,li1,69.9200,29.9200,1.800000
FILLER_3_93,VPWR,li1,65.7800,29.9200,1.800000
FILLER_3_81,VPWR,li1,60.2600,29.9200,1.800000
FILLER_3_69,VPWR,li1,54.7400,29.9200,1.800000
FILLER_3_57,VPWR,li1,49.2200,29.9200,1.800000
FILLER_3_55,VPWR,li1,45.7700,29.9200,1.800000
FILLER_3_51,VPWR,li1,44.6200,29.9200,1.800000
FILLER_3_39,VPWR,li1,40.9400,29.9200,1.800000
FILLER_3_27,VPWR,li1,35.4200,29.9200,1.800000
FILLER_3_15,VPWR,li1,29.9000,29.9200,1.800000
FILLER_3_3,VPWR,li1,24.3800,29.9200,1.800000
FILLER_2_445,VPWR,li1,226.7800,29.9200,1.800000
FILLER_2_433,VPWR,li1,222.1800,29.9200,1.800000
FILLER_2_421,VPWR,li1,216.6600,29.9200,1.800000
FILLER_2_419,VPWR,li1,213.2100,29.9200,1.800000
FILLER_2_413,VPWR,li1,211.6000,29.9200,1.800000
FILLER_2_401,VPWR,li1,207.4600,29.9200,1.800000
FILLER_2_389,VPWR,li1,201.9400,29.9200,1.800000
FILLER_2_377,VPWR,li1,196.4200,29.9200,1.800000
FILLER_2_365,VPWR,li1,190.9000,29.9200,1.800000
FILLER_2_363,VPWR,li1,187.4500,29.9200,1.800000
FILLER_2_357,VPWR,li1,185.8400,29.9200,1.800000
FILLER_2_345,VPWR,li1,181.7000,29.9200,1.800000
FILLER_2_333,VPWR,li1,176.1800,29.9200,1.800000
FILLER_2_321,VPWR,li1,170.6600,29.9200,1.800000
FILLER_2_309,VPWR,li1,165.1400,29.9200,1.800000
FILLER_2_307,VPWR,li1,161.6900,29.9200,1.800000
FILLER_2_301,VPWR,li1,160.0800,29.9200,1.800000
FILLER_2_289,VPWR,li1,155.9400,29.9200,1.800000
FILLER_2_277,VPWR,li1,150.4200,29.9200,1.800000
FILLER_2_265,VPWR,li1,144.9000,29.9200,1.800000
FILLER_2_253,VPWR,li1,139.3800,29.9200,1.800000
FILLER_2_251,VPWR,li1,135.9300,29.9200,1.800000
FILLER_2_245,VPWR,li1,134.3200,29.9200,1.800000
FILLER_2_233,VPWR,li1,130.1800,29.9200,1.800000
FILLER_2_221,VPWR,li1,124.6600,29.9200,1.800000
FILLER_2_209,VPWR,li1,119.1400,29.9200,1.800000
FILLER_2_197,VPWR,li1,113.6200,29.9200,1.800000
FILLER_2_195,VPWR,li1,110.1700,29.9200,1.800000
FILLER_2_189,VPWR,li1,108.5600,29.9200,1.800000
FILLER_2_177,VPWR,li1,104.4200,29.9200,1.800000
FILLER_2_165,VPWR,li1,98.9000,29.9200,1.800000
FILLER_2_153,VPWR,li1,93.3800,29.9200,1.800000
FILLER_2_141,VPWR,li1,87.8600,29.9200,1.800000
FILLER_2_139,VPWR,li1,84.4100,29.9200,1.800000
FILLER_2_133,VPWR,li1,82.8000,29.9200,1.800000
FILLER_2_121,VPWR,li1,78.6600,29.9200,1.800000
FILLER_2_109,VPWR,li1,73.1400,29.9200,1.800000
FILLER_2_97,VPWR,li1,67.6200,29.9200,1.800000
FILLER_2_85,VPWR,li1,62.1000,29.9200,1.800000
FILLER_2_83,VPWR,li1,58.6500,29.9200,1.800000
FILLER_2_77,VPWR,li1,57.0400,29.9200,1.800000
FILLER_2_65,VPWR,li1,52.9000,29.9200,1.800000
FILLER_2_53,VPWR,li1,47.3800,29.9200,1.800000
FILLER_2_41,VPWR,li1,41.8600,29.9200,1.800000
FILLER_2_29,VPWR,li1,36.3400,29.9200,1.800000
FILLER_2_27,VPWR,li1,32.8900,29.9200,1.800000
FILLER_2_15,VPWR,li1,29.9000,29.9200,1.800000
FILLER_2_3,VPWR,li1,24.3800,29.9200,1.800000
FILLER_1_449,VPWR,li1,227.7000,24.4800,1.799999
FILLER_1_447,VPWR,li1,226.0900,24.4800,1.799999
FILLER_1_441,VPWR,li1,224.4800,24.4800,1.799999
FILLER_1_429,VPWR,li1,220.3400,24.4800,1.799999
FILLER_1_417,VPWR,li1,214.8200,24.4800,1.799999
FILLER_1_405,VPWR,li1,209.3000,24.4800,1.799999
FILLER_1_393,VPWR,li1,203.7800,24.4800,1.799999
FILLER_1_391,VPWR,li1,200.3300,24.4800,1.799999
FILLER_1_385,VPWR,li1,198.7200,24.4800,1.799999
FILLER_1_373,VPWR,li1,194.5800,24.4800,1.799999
FILLER_1_361,VPWR,li1,189.0600,24.4800,1.799999
FILLER_1_349,VPWR,li1,183.5400,24.4800,1.799999
FILLER_1_337,VPWR,li1,178.0200,24.4800,1.799999
FILLER_1_335,VPWR,li1,174.5700,24.4800,1.799999
FILLER_1_329,VPWR,li1,172.9600,24.4800,1.799998
FILLER_1_317,VPWR,li1,168.8200,24.4800,1.799998
FILLER_1_305,VPWR,li1,163.3000,24.4800,1.799998
FILLER_1_293,VPWR,li1,157.7800,24.4800,1.799998
FILLER_1_281,VPWR,li1,152.2600,24.4800,1.799997
FILLER_1_279,VPWR,li1,148.8100,24.4800,1.799997
FILLER_1_273,VPWR,li1,147.2000,24.4800,1.799997
FILLER_1_261,VPWR,li1,143.0600,24.4800,1.799997
FILLER_1_249,VPWR,li1,137.5400,24.4800,1.799997
FILLER_1_237,VPWR,li1,132.0200,24.4800,1.799996
FILLER_1_225,VPWR,li1,126.5000,24.4800,1.799996
FILLER_1_223,VPWR,li1,123.0500,24.4800,1.799996
FILLER_1_217,VPWR,li1,121.4400,24.4800,1.799996
FILLER_1_205,VPWR,li1,117.3000,24.4800,1.799996
FILLER_1_193,VPWR,li1,111.7800,24.4800,1.799996
FILLER_1_181,VPWR,li1,106.2600,24.4800,1.799996
FILLER_1_169,VPWR,li1,100.7400,24.4800,1.799996
FILLER_1_167,VPWR,li1,97.2900,24.4800,1.799996
FILLER_1_161,VPWR,li1,95.6800,24.4800,1.799996
FILLER_1_149,VPWR,li1,91.5400,24.4800,1.799996
FILLER_1_137,VPWR,li1,86.0200,24.4800,1.799996
FILLER_1_125,VPWR,li1,80.5000,24.4800,1.799996
FILLER_1_113,VPWR,li1,74.9800,24.4800,1.799997
FILLER_1_111,VPWR,li1,71.5300,24.4800,1.799997
FILLER_1_105,VPWR,li1,69.9200,24.4800,1.799997
FILLER_1_93,VPWR,li1,65.7800,24.4800,1.799997
FILLER_1_81,VPWR,li1,60.2600,24.4800,1.799998
FILLER_1_69,VPWR,li1,54.7400,24.4800,1.799998
FILLER_1_57,VPWR,li1,49.2200,24.4800,1.799998
FILLER_1_55,VPWR,li1,45.7700,24.4800,1.799999
FILLER_1_51,VPWR,li1,44.6200,24.4800,1.799999
FILLER_1_39,VPWR,li1,40.9400,24.4800,1.799999
FILLER_1_27,VPWR,li1,35.4200,24.4800,1.799999
FILLER_1_15,VPWR,li1,29.9000,24.4800,1.799999
FILLER_1_3,VPWR,li1,24.3800,24.4800,1.799999
FILLER_0_449,VPWR,li1,227.7000,24.4800,1.799999
FILLER_0_445,VPWR,li1,225.6300,24.4800,1.799999
FILLER_0_433,VPWR,li1,222.1800,24.4800,1.799999
FILLER_0_421,VPWR,li1,216.6600,24.4800,1.799999
FILLER_0_417,VPWR,li1,212.7500,24.4800,1.799999
FILLER_0_405,VPWR,li1,209.3000,24.4800,1.799999
FILLER_0_393,VPWR,li1,203.7800,24.4800,1.799999
FILLER_0_389,VPWR,li1,199.8700,24.4800,1.799999
FILLER_0_377,VPWR,li1,196.4200,24.4800,1.799999
FILLER_0_365,VPWR,li1,190.9000,24.4800,1.799999
FILLER_0_361,VPWR,li1,186.9900,24.4800,1.799999
FILLER_0_353,VPWR,li1,184.4600,24.4800,1.799999
FILLER_0_341,VPWR,li1,179.8600,24.4800,1.799999
FILLER_0_333,VPWR,li1,174.1100,24.4800,1.799999
FILLER_0_325,VPWR,li1,171.5800,24.4800,1.799998
FILLER_0_309,VPWR,li1,165.1400,24.4800,1.799998
FILLER_0_305,VPWR,li1,161.2300,24.4800,1.799998
FILLER_0_297,VPWR,li1,158.7000,24.4800,1.799998
FILLER_0_281,VPWR,li1,152.2600,24.4800,1.799997
FILLER_0_276,VPWR,li1,148.1200,24.4800,1.799997
FILLER_0_270,VPWR,li1,144.9000,24.4800,1.799997
FILLER_0_262,VPWR,li1,142.6000,24.4800,1.799997
FILLER_0_257,VPWR,li1,138.6900,24.4800,1.799997
FILLER_0_248,VPWR,li1,135.2400,24.4800,1.799996
FILLER_0_241,VPWR,li1,131.7900,24.4800,1.799996
FILLER_0_234,VPWR,li1,128.5700,24.4800,1.799996
FILLER_0_229,VPWR,li1,125.8100,24.4800,1.799996
FILLER_0_225,VPWR,li1,124.6600,24.4800,1.799996
FILLER_0_221,VPWR,li1,122.5900,24.4800,1.799996
FILLER_0_213,VPWR,li1,120.0600,24.4800,1.799996
FILLER_0_197,VPWR,li1,113.6200,24.4800,1.799996
FILLER_0_192,VPWR,li1,109.4800,24.4800,1.799996
FILLER_0_186,VPWR,li1,106.2600,24.4800,1.799996
FILLER_0_178,VPWR,li1,103.9600,24.4800,1.799996
FILLER_0_173,VPWR,li1,100.0500,24.4800,1.799996
FILLER_0_169,VPWR,li1,98.9000,24.4800,1.799996
FILLER_0_162,VPWR,li1,96.1400,24.4800,1.799996
FILLER_0_150,VPWR,li1,92.0000,24.4800,1.799996
FILLER_0_145,VPWR,li1,87.1700,24.4800,1.799996
FILLER_0_141,VPWR,li1,86.0200,24.4800,1.799996
FILLER_0_136,VPWR,li1,83.7200,24.4800,1.799996
FILLER_0_131,VPWR,li1,80.7300,24.4800,1.799996
FILLER_0_125,VPWR,li1,79.1200,24.4800,1.799996
FILLER_0_113,VPWR,li1,74.9800,24.4800,1.799997
FILLER_0_106,VPWR,li1,70.3800,24.4800,1.799997
FILLER_0_94,VPWR,li1,66.2400,24.4800,1.799997
FILLER_0_89,VPWR,li1,61.4100,24.4800,1.799998
FILLER_0_85,VPWR,li1,60.2600,24.4800,1.799998
FILLER_0_81,VPWR,li1,58.1900,24.4800,1.799998
FILLER_0_69,VPWR,li1,54.7400,24.4800,1.799998
FILLER_0_57,VPWR,li1,49.2200,24.4800,1.799998
FILLER_0_53,VPWR,li1,45.3100,24.4800,1.799999
FILLER_0_41,VPWR,li1,41.8600,24.4800,1.799999
FILLER_0_29,VPWR,li1,36.3400,24.4800,1.799999
FILLER_0_27,VPWR,li1,32.8900,24.4800,1.799999
FILLER_0_15,VPWR,li1,29.9000,24.4800,1.799999
FILLER_0_3,VPWR,li1,24.3800,24.4800,1.799999
ANTENNA_7,VPWR,li1,102.5800,138.7200,1.799949
ANTENNA_6,VPWR,li1,151.3400,138.7200,1.799965
ANTENNA_5,VPWR,li1,121.4400,62.5600,1.799966
ANTENNA_4,VPWR,li1,97.9800,138.7200,1.799949
ANTENNA_3,VPWR,li1,48.7600,100.6400,1.799976
ANTENNA_2,VPWR,li1,155.4800,127.8400,1.799954
ANTENNA_1,VPWR,li1,130.6400,57.1200,1.799957
hold167,VPWR,li1,29.9000,68.0000,1.799985
hold166,VPWR,li1,42.3200,111.5200,1.799984
hold165,VPWR,li1,67.1600,95.2000,1.799975
hold164,VPWR,li1,48.7600,122.4000,1.799989
hold163,VPWR,li1,99.3600,100.6400,1.799955
hold162,VPWR,li1,32.2000,122.4000,1.799993
hold161,VPWR,li1,48.3000,187.6800,1.799996
hold160,VPWR,li1,53.8200,165.9200,1.799969
hold159,VPWR,li1,78.2000,165.9200,1.799947
hold158,VPWR,li1,164.2200,116.9600,1.799969
hold157,VPWR,li1,100.7400,193.1200,1.799951
hold156,VPWR,li1,100.2800,155.0400,1.799974
hold155,VPWR,li1,170.2000,116.9600,1.799973
hold154,VPWR,li1,116.8400,193.1200,1.799954
hold153,VPWR,li1,195.5000,165.9200,1.799978
hold152,VPWR,li1,78.2000,127.8400,1.799964
hold151,VPWR,li1,151.3400,193.1200,1.799964
hold150,VPWR,li1,196.4200,155.0400,1.799983
hold149,VPWR,li1,123.2800,122.4000,1.799978
hold148,VPWR,li1,188.6000,193.1200,1.799984
hold147,VPWR,li1,118.2200,84.3200,1.799946
hold146,VPWR,li1,148.5800,133.2800,1.799950
hold145,VPWR,li1,48.3000,78.8800,1.799988
hold144,VPWR,li1,189.9800,84.3200,1.799983
hold143,VPWR,li1,124.2000,111.5200,1.799951
hold142,VPWR,li1,127.4200,89.7600,1.799949
hold141,VPWR,li1,138.0000,78.8800,1.799983
hold140,VPWR,li1,90.6200,100.6400,1.799953
hold139,VPWR,li1,155.0200,106.0800,1.799942
hold138,VPWR,li1,189.9800,95.2000,1.799990
hold137,VPWR,li1,164.2200,95.2000,1.799980
hold136,VPWR,li1,184.9200,89.7600,1.799981
hold135,VPWR,li1,128.3400,187.6800,1.799993
hold134,VPWR,li1,143.0600,111.5200,1.799957
hold133,VPWR,li1,190.4400,106.0800,1.799978
hold132,VPWR,li1,35.4200,176.8000,1.799993
hold131,VPWR,li1,196.4200,100.6400,1.799992
hold130,VPWR,li1,190.4400,116.9600,1.799988
hold129,VPWR,li1,101.2000,198.5600,1.799987
hold128,VPWR,li1,49.2200,127.8400,1.799981
hold127,VPWR,li1,91.5400,84.3200,1.799950
hold126,VPWR,li1,167.9000,187.6800,1.799995
hold125,VPWR,li1,198.7200,144.1600,1.799985
hold124,VPWR,li1,149.9600,111.5200,1.799960
hold123,VPWR,li1,190.4400,160.4800,1.799990
hold122,VPWR,li1,189.9800,144.1600,1.799988
hold121,VPWR,li1,113.1600,95.2000,1.799971
hold120,VPWR,li1,38.1800,165.9200,1.799988
hold119,VPWR,li1,61.6400,84.3200,1.799970
hold118,VPWR,li1,120.0600,198.5600,1.799985
hold117,VPWR,li1,117.7600,100.6400,1.799960
hold116,VPWR,li1,166.5200,84.3200,1.799967
hold115,VPWR,li1,183.0800,84.3200,1.799977
hold114,VPWR,li1,61.1800,95.2000,1.799977
hold113,VPWR,li1,94.7600,160.4800,1.799962
hold112,VPWR,li1,132.4800,198.5600,1.799985
hold111,VPWR,li1,40.4800,127.8400,1.799988
hold110,VPWR,li1,179.4000,198.5600,1.799993
hold109,VPWR,li1,163.3000,198.5600,1.799989
hold108,VPWR,li1,71.7600,171.3600,1.799976
hold107,VPWR,li1,77.7400,122.4000,1.799981
hold106,VPWR,li1,184.4600,176.8000,1.799985
hold105,VPWR,li1,159.6200,138.7200,1.799970
hold104,VPWR,li1,147.2000,122.4000,1.799981
hold103,VPWR,li1,97.5200,95.2000,1.799971
hold102,VPWR,li1,82.8000,116.9600,1.799947
hold101,VPWR,li1,184.9200,122.4000,1.799992
hold100,VPWR,li1,126.9600,127.8400,1.799950
hold99,VPWR,li1,43.2400,100.6400,1.799980
hold98,VPWR,li1,145.8200,198.5600,1.799986
hold97,VPWR,li1,27.6000,95.2000,1.799990
hold96,VPWR,li1,92.0000,165.9200,1.799938
hold95,VPWR,li1,101.2000,160.4800,1.799960
hold94,VPWR,li1,166.0600,73.4400,1.799956
hold93,VPWR,li1,204.2400,73.4400,1.799981
hold92,VPWR,li1,125.5800,165.9200,1.799937
hold91,VPWR,li1,59.8000,133.2800,1.799970
hold90,VPWR,li1,88.7800,171.3600,1.799974
hold89,VPWR,li1,56.5800,171.3600,1.799978
hold88,VPWR,li1,97.0600,122.4000,1.799977
hold87,VPWR,li1,59.8000,160.4800,1.799978
hold86,VPWR,li1,115.9200,165.9200,1.799932
hold85,VPWR,li1,58.8800,171.3600,1.799977
hold84,VPWR,li1,214.8200,84.3200,1.799968
hold83,VPWR,li1,146.2800,73.4400,1.799953
hold82,VPWR,li1,171.5800,68.0000,1.799965
hold81,VPWR,li1,88.3200,116.9600,1.799942
hold80,VPWR,li1,107.1800,171.3600,1.799972
hold79,VPWR,li1,74.0600,62.5600,1.799973
hold78,VPWR,li1,115.0000,73.4400,1.799956
hold77,VPWR,li1,57.9600,144.1600,1.799964
hold76,VPWR,li1,151.3400,165.9200,1.799952
hold75,VPWR,li1,208.8400,176.8000,1.799985
hold74,VPWR,li1,214.8200,171.3600,1.799985
hold73,VPWR,li1,212.9800,106.0800,1.799973
hold72,VPWR,li1,210.2200,127.8400,1.799977
hold71,VPWR,li1,61.1800,155.0400,1.799984
hold70,VPWR,li1,212.5200,95.2000,1.799983
hold69,VPWR,li1,71.7600,176.8000,1.799975
hold68,VPWR,li1,207.9200,73.4400,1.799981
hold67,VPWR,li1,211.1400,84.3200,1.799969
hold66,VPWR,li1,134.3200,171.3600,1.799973
hold65,VPWR,li1,204.2400,100.6400,1.799991
hold64,VPWR,li1,149.9600,68.0000,1.799951
hold63,VPWR,li1,215.7400,165.9200,1.799968
hold62,VPWR,li1,215.7400,155.0400,1.799980
hold61,VPWR,li1,213.4400,138.7200,1.799973
hold60,VPWR,li1,114.5400,68.0000,1.799939
hold59,VPWR,li1,104.4200,138.7200,1.799950
hold58,VPWR,li1,210.6800,144.1600,1.799982
hold57,VPWR,li1,146.7400,149.6000,1.799954
hold56,VPWR,li1,102.5800,62.5600,1.799962
hold55,VPWR,li1,126.9600,73.4400,1.799954
hold54,VPWR,li1,102.5800,73.4400,1.799959
hold53,VPWR,li1,70.8400,182.2400,1.799987
hold52,VPWR,li1,99.8200,138.7200,1.799949
hold51,VPWR,li1,145.8200,73.4400,1.799953
hold50,VPWR,li1,64.4000,73.4400,1.799973
hold49,VPWR,li1,133.4000,73.4400,1.799954
hold48,VPWR,li1,213.4400,116.9600,1.799983
hold47,VPWR,li1,151.3400,171.3600,1.799975
hold46,VPWR,li1,207.9200,133.2800,1.799988
hold45,VPWR,li1,178.0200,171.3600,1.799984
hold44,VPWR,li1,87.4000,73.4400,1.799964
hold43,VPWR,li1,143.0600,149.6000,1.799952
hold42,VPWR,li1,175.7200,182.2400,1.799991
hold41,VPWR,li1,75.9000,68.0000,1.799943
hold40,VPWR,li1,151.8000,73.4400,1.799954
hold39,VPWR,li1,166.9800,171.3600,1.799980
hold38,VPWR,li1,164.6800,171.3600,1.799979
hold37,VPWR,li1,92.0000,62.5600,1.799966
hold36,VPWR,li1,86.9400,111.5200,1.799948
hold35,VPWR,li1,138.0000,171.3600,1.799973
hold34,VPWR,li1,69.9200,133.2800,1.799962
hold33,VPWR,li1,55.6600,95.2000,1.799979
hold32,VPWR,li1,74.9800,78.8800,1.799981
hold31,VPWR,li1,197.3400,116.9600,1.799985
hold30,VPWR,li1,151.3400,95.2000,1.799977
hold29,VPWR,li1,116.3800,133.2800,1.799935
hold28,VPWR,li1,117.3000,182.2400,1.799985
hold27,VPWR,li1,42.3200,182.2400,1.799994
hold26,VPWR,li1,162.8400,122.4000,1.799985
hold25,VPWR,li1,108.5600,84.3200,1.799944
hold24,VPWR,li1,127.4200,84.3200,1.799949
hold23,VPWR,li1,43.7000,165.9200,1.799980
hold22,VPWR,li1,84.6400,182.2400,1.799986
hold21,VPWR,li1,57.9600,62.5600,1.799981
hold20,VPWR,li1,143.0600,187.6800,1.799994
hold19,VPWR,li1,48.3000,144.1600,1.799974
hold18,VPWR,li1,205.6200,165.9200,1.799970
hold17,VPWR,li1,188.6000,187.6800,1.799998
hold16,VPWR,li1,185.3800,73.4400,1.799976
hold15,VPWR,li1,57.0400,73.4400,1.799976
hold14,VPWR,li1,132.9400,176.8000,1.799965
hold13,VPWR,li1,86.9400,73.4400,1.799964
hold12,VPWR,li1,145.8200,138.7200,1.799962
hold11,VPWR,li1,202.8600,182.2400,1.799994
hold10,VPWR,li1,115.0000,111.5200,1.799949
hold9,VPWR,li1,133.4000,111.5200,1.799954
hold8,VPWR,li1,99.8200,187.6800,1.799992
hold7,VPWR,li1,190.4400,127.8400,1.799985
hold6,VPWR,li1,90.6200,149.6000,1.799929
hold5,VPWR,li1,195.0400,73.4400,1.799982
hold4,VPWR,li1,155.9400,84.3200,1.799962
hold3,VPWR,li1,158.2400,187.6800,1.799995
hold2,VPWR,li1,56.5800,78.8800,1.799986
hold1,VPWR,li1,200.1000,111.5200,1.799977
clkload27,VPWR,li1,182.3900,144.1600,1.799982
clkload26,VPWR,li1,216.6600,138.7200,1.799972
clkload25,VPWR,li1,204.7000,165.9200,1.799972
clkload24,VPWR,li1,182.1600,198.5600,1.799994
clkload23,VPWR,li1,142.6000,204.0000,1.799941
clkload22,VPWR,li1,157.7800,176.8000,1.799966
clkload21,VPWR,li1,138.4600,160.4800,1.799953
clkload20,VPWR,li1,151.1100,89.7600,1.799948
clkload19,VPWR,li1,137.0800,57.1200,1.799957
clkload18,VPWR,li1,173.8800,73.4400,1.799959
clkload17,VPWR,li1,197.1100,68.0000,1.799976
clkload16,VPWR,li1,208.8400,111.5200,1.799972
clkload15,VPWR,li1,180.3200,111.5200,1.799973
clkload14,VPWR,li1,108.7900,204.0000,1.799938
clkload13,VPWR,li1,77.5100,193.1200,1.799949
clkload12,VPWR,li1,51.0600,176.8000,1.799984
clkload11,VPWR,li1,31.0500,149.6000,1.799976
clkload10,VPWR,li1,61.8700,149.6000,1.799944
clkload9,VPWR,li1,99.5900,133.2800,1.799944
clkload8,VPWR,li1,42.7800,95.2000,1.799983
clkload7,VPWR,li1,39.7900,68.0000,1.799982
clkload6,VPWR,li1,68.5400,68.0000,1.799947
clkload5,VPWR,li1,104.4200,84.3200,1.799943
